y1_statefips,state_abb,state_name,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
37,NC,North Carolina,44,RI,Rhode Island,344,633,18524
37,NC,North Carolina,30,MT,Montana,304,575,21362
37,NC,North Carolina,31,NE,Nebraska,298,621,14991
37,NC,North Carolina,50,VT,Vermont,263,472,14771
37,NC,North Carolina,46,SD,South Dakota,200,390,13087
37,NC,North Carolina,38,ND,North Dakota,172,333,7833
37,NC,North Carolina,56,WY,Wyoming,167,339,15988
38,ND,North Dakota,96,ND,ND Total Migration-US and Foreign,16131,30903,992122
38,ND,North Dakota,97,ND,ND Total Migration-US,15898,30453,981914
38,ND,North Dakota,98,ND,ND Total Migration-Foreign,233,450,10208
38,ND,North Dakota,97,ND,ND Total Migration-Same State,9292,16561,504289
38,ND,North Dakota,38,ND,ND Non-migrants,284975,608355,24904289
38,ND,North Dakota,27,MN,Minnesota,4184,7373,239161
38,ND,North Dakota,48,TX,Texas,1046,2300,76904
38,ND,North Dakota,4,AZ,Arizona,846,1616,64745
38,ND,North Dakota,46,SD,South Dakota,721,1409,45361
38,ND,North Dakota,30,MT,Montana,679,1406,50844
38,ND,North Dakota,6,CA,California,672,1238,33765
38,ND,North Dakota,12,FL,Florida,642,1270,44574
38,ND,North Dakota,8,CO,Colorado,628,1097,39934
38,ND,North Dakota,53,WA,Washington,468,834,25093
38,ND,North Dakota,55,WI,Wisconsin,328,587,21276
38,ND,North Dakota,16,ID,Idaho,294,593,19609
38,ND,North Dakota,26,MI,Michigan,276,513,16549
38,ND,North Dakota,17,IL,Illinois,267,473,13283
38,ND,North Dakota,32,NV,Nevada,261,518,16122
38,ND,North Dakota,13,GA,Georgia,256,503,13330
38,ND,North Dakota,41,OR,Oregon,246,412,13244
38,ND,North Dakota,49,UT,Utah,242,551,18334
38,ND,North Dakota,39,OH,Ohio,239,530,13906
38,ND,North Dakota,37,NC,North Carolina,235,446,12465
38,ND,North Dakota,19,IA,Iowa,235,459,14013
38,ND,North Dakota,57,FR,Foreign,233,450,10208
38,ND,North Dakota,56,WY,Wyoming,228,534,18098
38,ND,North Dakota,29,MO,Missouri,227,439,14103
38,ND,North Dakota,51,VA,Virginia,210,448,13550
38,ND,North Dakota,42,PA,Pennsylvania,209,418,9523
38,ND,North Dakota,31,NE,Nebraska,183,341,11413
38,ND,North Dakota,40,OK,Oklahoma,177,412,11490
38,ND,North Dakota,47,TN,Tennessee,162,322,9587
38,ND,North Dakota,36,NY,New York,154,256,7068
38,ND,North Dakota,18,IN,Indiana,152,265,8438
38,ND,North Dakota,20,KS,Kansas,143,273,8869
38,ND,North Dakota,35,NM,New Mexico,135,299,8858
38,ND,North Dakota,22,LA,Louisiana,121,265,7272
38,ND,North Dakota,45,SC,South Carolina,112,219,6312
38,ND,North Dakota,24,MD,Maryland,105,205,6553
38,ND,North Dakota,1,AL,Alabama,105,219,5974
38,ND,North Dakota,21,KY,Kentucky,102,231,5759
38,ND,North Dakota,5,AR,Arkansas,96,228,5893
38,ND,North Dakota,2,AK,Alaska,84,173,5897
38,ND,North Dakota,28,MS,Mississippi,83,169,4551
38,ND,North Dakota,34,NJ,New Jersey,61,113,3006
38,ND,North Dakota,25,MA,Massachusetts,59,102,3852
38,ND,North Dakota,23,ME,Maine,44,73,2386
38,ND,North Dakota,15,HI,Hawaii,35,69,2092
38,ND,North Dakota,9,CT,Connecticut,32,45,2402
38,ND,North Dakota,54,WV,West Virginia,30,54,1798
38,ND,North Dakota,10,DE,Delaware,28,59,1191
38,ND,North Dakota,11,DC,District Of Columbia,20,24,1302
38,ND,North Dakota,33,NH,New Hampshire,13,29,713
38,ND,North Dakota,50,VT,Vermont,12,20,944
38,ND,North Dakota,44,RI,Rhode Island,11,21,511
39,OH,Ohio,96,OH,OH Total Migration-US and Foreign,96604,173459,7354925
39,OH,Ohio,97,OH,OH Total Migration-US,95953,172122,7323668
39,OH,Ohio,98,OH,OH Total Migration-Foreign,651,1337,31258
39,OH,Ohio,97,OH,OH Total Migration-Same State,175693,319315,9797205
39,OH,Ohio,39,OH,OH Non-migrants,4427023,9270969,327017849
39,OH,Ohio,12,FL,Florida,13286,24225,1545188
39,OH,Ohio,21,KY,Kentucky,6696,11686,399508
39,OH,Ohio,48,TX,Texas,5783,10964,415416
39,OH,Ohio,26,MI,Michigan,5592,10170,375056
39,OH,Ohio,18,IN,Indiana,5235,9667,312505
39,OH,Ohio,6,CA,California,4919,7835,407482
39,OH,Ohio,42,PA,Pennsylvania,4771,8196,290657
39,OH,Ohio,37,NC,North Carolina,4680,8659,334717
39,OH,Ohio,13,GA,Georgia,3467,6685,221894
39,OH,Ohio,47,TN,Tennessee,3160,5958,310407
39,OH,Ohio,17,IL,Illinois,3157,4932,220362
39,OH,Ohio,51,VA,Virginia,2878,5267,204085
39,OH,Ohio,36,NY,New York,2858,4538,169111
39,OH,Ohio,45,SC,South Carolina,2840,5480,250262
39,OH,Ohio,54,WV,West Virginia,2716,5062,112261
39,OH,Ohio,4,AZ,Arizona,2645,4721,209484
39,OH,Ohio,8,CO,Colorado,2457,3924,178030
39,OH,Ohio,53,WA,Washington,1577,2636,121269
39,OH,Ohio,24,MD,Maryland,1341,2262,92617
39,OH,Ohio,29,MO,Missouri,1246,2433,89267
39,OH,Ohio,25,MA,Massachusetts,1134,1759,125879
39,OH,Ohio,1,AL,Alabama,1093,2241,64945
39,OH,Ohio,32,NV,Nevada,1051,1772,67858
39,OH,Ohio,55,WI,Wisconsin,1038,1893,69621
39,OH,Ohio,34,NJ,New Jersey,1005,1803,78572
39,OH,Ohio,27,MN,Minnesota,844,1551,63708
39,OH,Ohio,41,OR,Oregon,707,1137,43398
39,OH,Ohio,57,FR,Foreign,651,1337,31258
39,OH,Ohio,49,UT,Utah,615,1267,49942
39,OH,Ohio,40,OK,Oklahoma,574,1154,29708
39,OH,Ohio,22,LA,Louisiana,570,1044,35648
39,OH,Ohio,19,IA,Iowa,501,971,47209
39,OH,Ohio,20,KS,Kansas,488,1034,28556
39,OH,Ohio,35,NM,New Mexico,473,845,30141
39,OH,Ohio,5,AR,Arkansas,463,956,34640
39,OH,Ohio,9,CT,Connecticut,461,764,35210
39,OH,Ohio,28,MS,Mississippi,422,910,28300
39,OH,Ohio,11,DC,District Of Columbia,376,480,32215
39,OH,Ohio,15,HI,Hawaii,322,616,19269
39,OH,Ohio,31,NE,Nebraska,271,505,16487
39,OH,Ohio,30,MT,Montana,271,530,21212
39,OH,Ohio,33,NH,New Hampshire,259,435,19787
39,OH,Ohio,23,ME,Maine,254,455,22658
39,OH,Ohio,2,AK,Alaska,223,394,12129
39,OH,Ohio,16,ID,Idaho,221,465,15829
39,OH,Ohio,38,ND,North Dakota,194,397,8395
39,OH,Ohio,10,DE,Delaware,194,361,11090
39,OH,Ohio,46,SD,South Dakota,184,357,12038
39,OH,Ohio,50,VT,Vermont,156,267,20735
39,OH,Ohio,56,WY,Wyoming,150,246,11134
39,OH,Ohio,44,RI,Rhode Island,135,213,7778
40,OK,Oklahoma,96,OK,OK Total Migration-US and Foreign,38695,78295,2366261
40,OK,Oklahoma,97,OK,OK Total Migration-US,38095,76869,2333626
40,OK,Oklahoma,98,OK,OK Total Migration-Foreign,600,1426,32635
40,OK,Oklahoma,97,OK,OK Total Migration-Same State,65097,136581,3300668
40,OK,Oklahoma,40,OK,OK Non-migrants,1247427,2817649,88924396
40,OK,Oklahoma,48,TX,Texas,10186,20515,666395
40,OK,Oklahoma,5,AR,Arkansas,2663,5562,113836
40,OK,Oklahoma,6,CA,California,2088,3921,107706
40,OK,Oklahoma,20,KS,Kansas,2059,4275,105297
40,OK,Oklahoma,12,FL,Florida,2043,4145,167960
40,OK,Oklahoma,29,MO,Missouri,1881,3841,96196
40,OK,Oklahoma,8,CO,Colorado,1774,3488,141244
40,OK,Oklahoma,4,AZ,Arizona,1029,2022,58026
40,OK,Oklahoma,53,WA,Washington,899,1748,78292
40,OK,Oklahoma,13,GA,Georgia,889,1828,49587
40,OK,Oklahoma,37,NC,North Carolina,822,1732,45250
40,OK,Oklahoma,51,VA,Virginia,713,1466,46883
40,OK,Oklahoma,47,TN,Tennessee,692,1399,40713
40,OK,Oklahoma,17,IL,Illinois,660,1166,37232
40,OK,Oklahoma,35,NM,New Mexico,614,1273,39844
40,OK,Oklahoma,57,FR,Foreign,600,1426,32635
40,OK,Oklahoma,22,LA,Louisiana,525,1084,27118
40,OK,Oklahoma,39,OH,Ohio,505,1018,28769
40,OK,Oklahoma,36,NY,New York,495,888,26609
40,OK,Oklahoma,1,AL,Alabama,488,1053,33637
40,OK,Oklahoma,26,MI,Michigan,444,884,24183
40,OK,Oklahoma,42,PA,Pennsylvania,427,812,25395
40,OK,Oklahoma,18,IN,Indiana,419,860,20246
40,OK,Oklahoma,45,SC,South Carolina,416,878,27890
40,OK,Oklahoma,41,OR,Oregon,416,803,21005
40,OK,Oklahoma,32,NV,Nevada,392,766,17886
40,OK,Oklahoma,19,IA,Iowa,374,742,19141
40,OK,Oklahoma,49,UT,Utah,343,795,24568
40,OK,Oklahoma,31,NE,Nebraska,332,680,18071
40,OK,Oklahoma,55,WI,Wisconsin,317,676,17329
40,OK,Oklahoma,27,MN,Minnesota,303,589,16607
40,OK,Oklahoma,24,MD,Maryland,296,605,21296
40,OK,Oklahoma,28,MS,Mississippi,290,617,18362
40,OK,Oklahoma,21,KY,Kentucky,284,622,15169
40,OK,Oklahoma,2,AK,Alaska,211,455,12109
40,OK,Oklahoma,16,ID,Idaho,195,431,11212
40,OK,Oklahoma,34,NJ,New Jersey,185,378,11806
40,OK,Oklahoma,15,HI,Hawaii,180,403,11198
40,OK,Oklahoma,30,MT,Montana,178,410,10223
40,OK,Oklahoma,25,MA,Massachusetts,177,325,12572
40,OK,Oklahoma,56,WY,Wyoming,152,322,22053
40,OK,Oklahoma,38,ND,North Dakota,147,312,8518
40,OK,Oklahoma,46,SD,South Dakota,135,265,8008
40,OK,Oklahoma,9,CT,Connecticut,90,174,5946
40,OK,Oklahoma,54,WV,West Virginia,78,138,4222
40,OK,Oklahoma,23,ME,Maine,65,113,3503
40,OK,Oklahoma,11,DC,District Of Columbia,64,79,4282
40,OK,Oklahoma,10,DE,Delaware,59,126,3764
40,OK,Oklahoma,33,NH,New Hampshire,56,107,3333
40,OK,Oklahoma,50,VT,Vermont,23,40,1548
40,OK,Oklahoma,44,RI,Rhode Island,22,38,1588
41,OR,Oregon,96,OR,OR Total Migration-US and Foreign,60054,105083,4398726
41,OR,Oregon,97,OR,OR Total Migration-US,59824,104649,4384392
41,OR,Oregon,98,OR,OR Total Migration-Foreign,230,434,14334
41,OR,Oregon,97,OR,OR Total Migration-Same State,68742,117401,4312578
41,OR,Oregon,41,OR,OR Non-migrants,1531301,3150277,125129695
41,OR,Oregon,53,WA,Washington,15101,26027,1105809
41,OR,Oregon,6,CA,California,9828,15708,710918
41,OR,Oregon,4,AZ,Arizona,4035,7190,358444
41,OR,Oregon,16,ID,Idaho,3287,6694,227785
41,OR,Oregon,48,TX,Texas,3187,6109,292565
41,OR,Oregon,8,CO,Colorado,1897,3027,124520
41,OR,Oregon,12,FL,Florida,1878,3322,146340
41,OR,Oregon,32,NV,Nevada,1647,2888,129983
41,OR,Oregon,49,UT,Utah,1234,2556,87740
41,OR,Oregon,30,MT,Montana,1079,1959,64830
41,OR,Oregon,36,NY,New York,979,1358,58228
41,OR,Oregon,15,HI,Hawaii,889,1589,54193
41,OR,Oregon,37,NC,North Carolina,884,1567,74010
41,OR,Oregon,17,IL,Illinois,785,1257,48575
41,OR,Oregon,51,VA,Virginia,711,1262,54384
41,OR,Oregon,47,TN,Tennessee,697,1364,54926
41,OR,Oregon,29,MO,Missouri,687,1404,33695
41,OR,Oregon,42,PA,Pennsylvania,652,1001,43102
41,OR,Oregon,13,GA,Georgia,652,1288,61065
41,OR,Oregon,2,AK,Alaska,646,1119,36665
41,OR,Oregon,27,MN,Minnesota,640,1009,38666
41,OR,Oregon,39,OH,Ohio,626,1116,55023
41,OR,Oregon,26,MI,Michigan,617,1039,35873
41,OR,Oregon,35,NM,New Mexico,587,944,32588
41,OR,Oregon,40,OK,Oklahoma,493,974,22930
41,OR,Oregon,55,WI,Wisconsin,478,799,27888
41,OR,Oregon,25,MA,Massachusetts,472,732,48205
41,OR,Oregon,18,IN,Indiana,408,769,22579
41,OR,Oregon,45,SC,South Carolina,399,830,25707
41,OR,Oregon,24,MD,Maryland,356,571,22699
41,OR,Oregon,56,WY,Wyoming,338,634,42459
41,OR,Oregon,19,IA,Iowa,336,565,17341
41,OR,Oregon,20,KS,Kansas,326,604,20598
41,OR,Oregon,5,AR,Arkansas,297,604,14032
41,OR,Oregon,1,AL,Alabama,262,539,13799
41,OR,Oregon,21,KY,Kentucky,258,546,16361
41,OR,Oregon,34,NJ,New Jersey,256,480,24565
41,OR,Oregon,22,LA,Louisiana,240,424,13373
41,OR,Oregon,57,FR,Foreign,230,434,14334
41,OR,Oregon,31,NE,Nebraska,202,332,10512
41,OR,Oregon,46,SD,South Dakota,191,347,11008
41,OR,Oregon,38,ND,North Dakota,189,352,22346
41,OR,Oregon,23,ME,Maine,181,311,11045
41,OR,Oregon,9,CT,Connecticut,159,251,12664
41,OR,Oregon,28,MS,Mississippi,156,308,8296
41,OR,Oregon,33,NH,New Hampshire,154,235,15300
41,OR,Oregon,50,VT,Vermont,146,218,13495
41,OR,Oregon,11,DC,District Of Columbia,116,146,7436
41,OR,Oregon,44,RI,Rhode Island,76,105,4040
41,OR,Oregon,54,WV,West Virginia,65,114,3242
41,OR,Oregon,10,DE,Delaware,45,62,2544
42,PA,Pennsylvania,96,PA,PA Total Migration-US and Foreign,122783,213890,10131093
42,PA,Pennsylvania,97,PA,PA Total Migration-US,121867,212086,10087081
42,PA,Pennsylvania,98,PA,PA Total Migration-Foreign,916,1804,44011
42,PA,Pennsylvania,97,PA,PA Total Migration-Same State,148961,256331,9487766
42,PA,Pennsylvania,42,PA,PA Non-migrants,4959161,10178812,413381564
42,PA,Pennsylvania,12,FL,Florida,15243,27599,1877792
42,PA,Pennsylvania,34,NJ,New Jersey,15142,26124,1222377
42,PA,Pennsylvania,36,NY,New York,11009,17684,721941
42,PA,Pennsylvania,24,MD,Maryland,7149,12077,512897
42,PA,Pennsylvania,6,CA,California,6279,9317,533955
42,PA,Pennsylvania,37,NC,North Carolina,6229,11566,475487
42,PA,Pennsylvania,51,VA,Virginia,5842,9980,414700
42,PA,Pennsylvania,48,TX,Texas,5484,10435,464690
42,PA,Pennsylvania,39,OH,Ohio,5384,9570,337255
42,PA,Pennsylvania,10,DE,Delaware,5382,9791,409103
42,PA,Pennsylvania,45,SC,South Carolina,3708,7133,361099
42,PA,Pennsylvania,13,GA,Georgia,3352,6549,225592
42,PA,Pennsylvania,25,MA,Massachusetts,2626,3929,255227
42,PA,Pennsylvania,8,CO,Colorado,2494,3747,195900
42,PA,Pennsylvania,4,AZ,Arizona,2034,3502,241019
42,PA,Pennsylvania,17,IL,Illinois,1943,3087,176262
42,PA,Pennsylvania,47,TN,Tennessee,1917,3533,155392
42,PA,Pennsylvania,54,WV,West Virginia,1862,3343,105842
42,PA,Pennsylvania,53,WA,Washington,1736,2659,138097
42,PA,Pennsylvania,26,MI,Michigan,1504,2729,109034
42,PA,Pennsylvania,9,CT,Connecticut,1312,2185,109086
42,PA,Pennsylvania,18,IN,Indiana,1100,2127,79709
42,PA,Pennsylvania,57,FR,Foreign,916,1804,44011
42,PA,Pennsylvania,11,DC,District Of Columbia,853,1002,58044
42,PA,Pennsylvania,29,MO,Missouri,836,1616,62729
42,PA,Pennsylvania,32,NV,Nevada,805,1353,50187
42,PA,Pennsylvania,21,KY,Kentucky,795,1607,66239
42,PA,Pennsylvania,41,OR,Oregon,766,1157,54145
42,PA,Pennsylvania,1,AL,Alabama,688,1400,46650
42,PA,Pennsylvania,55,WI,Wisconsin,686,1208,58355
42,PA,Pennsylvania,27,MN,Minnesota,662,1140,51657
42,PA,Pennsylvania,49,UT,Utah,605,1164,63309
42,PA,Pennsylvania,22,LA,Louisiana,562,1042,35872
42,PA,Pennsylvania,23,ME,Maine,547,915,44939
42,PA,Pennsylvania,33,NH,New Hampshire,490,855,50425
42,PA,Pennsylvania,40,OK,Oklahoma,464,932,27866
42,PA,Pennsylvania,44,RI,Rhode Island,409,671,27798
42,PA,Pennsylvania,35,NM,New Mexico,392,639,24837
42,PA,Pennsylvania,20,KS,Kansas,389,723,27307
42,PA,Pennsylvania,19,IA,Iowa,369,705,26359
42,PA,Pennsylvania,50,VT,Vermont,347,564,27765
42,PA,Pennsylvania,5,AR,Arkansas,342,625,22569
42,PA,Pennsylvania,15,HI,Hawaii,336,591,21120
42,PA,Pennsylvania,28,MS,Mississippi,320,650,22174
42,PA,Pennsylvania,30,MT,Montana,282,577,19663
42,PA,Pennsylvania,16,ID,Idaho,268,552,20384
42,PA,Pennsylvania,2,AK,Alaska,230,377,12215
42,PA,Pennsylvania,31,NE,Nebraska,212,424,12706
42,PA,Pennsylvania,56,WY,Wyoming,164,329,12401
42,PA,Pennsylvania,46,SD,South Dakota,164,316,9903
42,PA,Pennsylvania,38,ND,North Dakota,153,286,7006
44,RI,Rhode Island,96,RI,RI Total Migration-US and Foreign,17086,28656,1260283
44,RI,Rhode Island,97,RI,RI Total Migration-US,16957,28313,1252017
44,RI,Rhode Island,98,RI,RI Total Migration-Foreign,129,343,8267
44,RI,Rhode Island,97,RI,RI Total Migration-Same State,10082,16795,710511
44,RI,Rhode Island,44,RI,RI Non-migrants,424076,820934,33951933
44,RI,Rhode Island,25,MA,Massachusetts,4968,7757,358557
44,RI,Rhode Island,12,FL,Florida,2161,3828,223303
44,RI,Rhode Island,9,CT,Connecticut,1724,2876,106047
44,RI,Rhode Island,36,NY,New York,953,1350,54712
44,RI,Rhode Island,6,CA,California,822,1276,57964
44,RI,Rhode Island,37,NC,North Carolina,503,971,35518
44,RI,Rhode Island,48,TX,Texas,491,890,32411
44,RI,Rhode Island,51,VA,Virginia,453,965,43473
44,RI,Rhode Island,33,NH,New Hampshire,413,691,38227
44,RI,Rhode Island,42,PA,Pennsylvania,395,663,24389
44,RI,Rhode Island,34,NJ,New Jersey,362,560,21808
44,RI,Rhode Island,23,ME,Maine,313,506,22605
44,RI,Rhode Island,45,SC,South Carolina,291,545,20435
44,RI,Rhode Island,13,GA,Georgia,278,517,16965
44,RI,Rhode Island,24,MD,Maryland,244,404,15559
44,RI,Rhode Island,53,WA,Washington,224,388,15806
44,RI,Rhode Island,8,CO,Colorado,223,341,17758
44,RI,Rhode Island,4,AZ,Arizona,195,314,13664
44,RI,Rhode Island,47,TN,Tennessee,180,351,11604
44,RI,Rhode Island,17,IL,Illinois,166,239,13346
44,RI,Rhode Island,39,OH,Ohio,163,291,8601
44,RI,Rhode Island,50,VT,Vermont,145,231,9144
44,RI,Rhode Island,57,FR,Foreign,129,343,8267
44,RI,Rhode Island,26,MI,Michigan,118,245,6229
44,RI,Rhode Island,29,MO,Missouri,85,184,6006
44,RI,Rhode Island,18,IN,Indiana,82,170,5484
44,RI,Rhode Island,11,DC,District Of Columbia,82,95,5435
44,RI,Rhode Island,32,NV,Nevada,73,111,5291
44,RI,Rhode Island,41,OR,Oregon,70,108,4167
44,RI,Rhode Island,27,MN,Minnesota,67,104,4178
44,RI,Rhode Island,55,WI,Wisconsin,62,112,4598
44,RI,Rhode Island,15,HI,Hawaii,62,144,5244
44,RI,Rhode Island,1,AL,Alabama,60,134,4493
44,RI,Rhode Island,22,LA,Louisiana,53,85,3398
44,RI,Rhode Island,49,UT,Utah,51,83,11495
44,RI,Rhode Island,10,DE,Delaware,49,73,2678
44,RI,Rhode Island,21,KY,Kentucky,46,77,2384
44,RI,Rhode Island,40,OK,Oklahoma,41,88,2225
44,RI,Rhode Island,20,KS,Kansas,37,90,1998
44,RI,Rhode Island,19,IA,Iowa,35,60,1985
44,RI,Rhode Island,35,NM,New Mexico,34,52,2087
44,RI,Rhode Island,28,MS,Mississippi,27,54,1147
44,RI,Rhode Island,5,AR,Arkansas,23,46,1234
44,RI,Rhode Island,16,ID,Idaho,20,42,2332
44,RI,Rhode Island,38,ND,North Dakota,19,50,525
44,RI,Rhode Island,2,AK,Alaska,19,36,1221
44,RI,Rhode Island,31,NE,Nebraska,17,26,838
44,RI,Rhode Island,30,MT,Montana,16,24,896
44,RI,Rhode Island,54,WV,West Virginia,15,24,988
44,RI,Rhode Island,46,SD,South Dakota,15,25,696
44,RI,Rhode Island,56,WY,Wyoming,12,17,866
45,SC,South Carolina,96,SC,SC Total Migration-US and Foreign,64755,121891,4085176
45,SC,South Carolina,97,SC,SC Total Migration-US,63900,120081,4039567
45,SC,South Carolina,98,SC,SC Total Migration-Foreign,855,1810,45609
45,SC,South Carolina,97,SC,SC Total Migration-Same State,71841,141200,3813583
45,SC,South Carolina,45,SC,SC Non-migrants,1732066,3704416,126233955
45,SC,South Carolina,37,NC,North Carolina,13773,25310,839610
45,SC,South Carolina,13,GA,Georgia,7531,14359,472910
45,SC,South Carolina,12,FL,Florida,6990,12977,503474
45,SC,South Carolina,51,VA,Virginia,3465,6609,215511
45,SC,South Carolina,48,TX,Texas,3146,6554,213389
45,SC,South Carolina,36,NY,New York,2258,3827,114051
45,SC,South Carolina,47,TN,Tennessee,2154,4187,150930
45,SC,South Carolina,6,CA,California,2131,3837,143726
45,SC,South Carolina,42,PA,Pennsylvania,1864,3278,97268
45,SC,South Carolina,39,OH,Ohio,1765,3242,108713
45,SC,South Carolina,24,MD,Maryland,1283,2280,69212
45,SC,South Carolina,8,CO,Colorado,1226,2091,72148
45,SC,South Carolina,1,AL,Alabama,1150,2339,73338
45,SC,South Carolina,34,NJ,New Jersey,1075,1847,65396
45,SC,South Carolina,26,MI,Michigan,1037,2100,72844
45,SC,South Carolina,53,WA,Washington,1004,1917,65852
45,SC,South Carolina,17,IL,Illinois,899,1644,66385
45,SC,South Carolina,57,FR,Foreign,855,1810,45609
45,SC,South Carolina,4,AZ,Arizona,827,1689,54538
45,SC,South Carolina,25,MA,Massachusetts,749,1199,53525
45,SC,South Carolina,21,KY,Kentucky,729,1414,43412
45,SC,South Carolina,18,IN,Indiana,729,1429,42130
45,SC,South Carolina,9,CT,Connecticut,607,1069,33777
45,SC,South Carolina,29,MO,Missouri,571,1079,37728
45,SC,South Carolina,54,WV,West Virginia,501,935,14708
45,SC,South Carolina,32,NV,Nevada,470,843,25477
45,SC,South Carolina,22,LA,Louisiana,464,950,27597
45,SC,South Carolina,40,OK,Oklahoma,385,840,23619
45,SC,South Carolina,28,MS,Mississippi,378,774,22599
45,SC,South Carolina,55,WI,Wisconsin,373,698,24027
45,SC,South Carolina,15,HI,Hawaii,359,771,20441
45,SC,South Carolina,49,UT,Utah,320,748,19694
45,SC,South Carolina,41,OR,Oregon,310,572,18316
45,SC,South Carolina,27,MN,Minnesota,293,584,19817
45,SC,South Carolina,20,KS,Kansas,292,601,29570
45,SC,South Carolina,5,AR,Arkansas,285,562,18178
45,SC,South Carolina,23,ME,Maine,264,520,16207
45,SC,South Carolina,33,NH,New Hampshire,254,468,16903
45,SC,South Carolina,10,DE,Delaware,231,428,15445
45,SC,South Carolina,19,IA,Iowa,212,458,13221
45,SC,South Carolina,35,NM,New Mexico,211,442,13824
45,SC,South Carolina,11,DC,District Of Columbia,207,273,15847
45,SC,South Carolina,2,AK,Alaska,169,401,9384
45,SC,South Carolina,44,RI,Rhode Island,160,280,8419
45,SC,South Carolina,16,ID,Idaho,159,357,18151
45,SC,South Carolina,30,MT,Montana,139,315,7743
45,SC,South Carolina,50,VT,Vermont,135,245,8219
45,SC,South Carolina,31,NE,Nebraska,135,303,6486
45,SC,South Carolina,46,SD,South Dakota,92,146,5864
45,SC,South Carolina,56,WY,Wyoming,76,159,6982
45,SC,South Carolina,38,ND,North Dakota,63,131,2966
46,SD,South Dakota,96,SD,SD Total Migration-US and Foreign,13521,25195,818333
46,SD,South Dakota,97,SD,SD Total Migration-US,13381,24939,812318
46,SD,South Dakota,98,SD,SD Total Migration-Foreign,140,256,6015
46,SD,South Dakota,97,SD,SD Total Migration-Same State,14993,28034,804123
46,SD,South Dakota,46,SD,SD Non-migrants,326578,717971,25601149
46,SD,South Dakota,27,MN,Minnesota,1648,2974,92321
46,SD,South Dakota,19,IA,Iowa,997,1790,51638
46,SD,South Dakota,31,NE,Nebraska,898,1679,50287
46,SD,South Dakota,4,AZ,Arizona,877,1558,62805
46,SD,South Dakota,48,TX,Texas,817,1650,46762
46,SD,South Dakota,8,CO,Colorado,772,1316,65224
46,SD,South Dakota,12,FL,Florida,706,1343,57221
46,SD,South Dakota,38,ND,North Dakota,654,1244,32153
46,SD,South Dakota,6,CA,California,521,892,26364
46,SD,South Dakota,56,WY,Wyoming,407,755,22651
46,SD,South Dakota,53,WA,Washington,339,629,22077
46,SD,South Dakota,29,MO,Missouri,314,619,16532
46,SD,South Dakota,30,MT,Montana,297,575,16906
46,SD,South Dakota,55,WI,Wisconsin,291,556,16872
46,SD,South Dakota,20,KS,Kansas,226,459,14918
46,SD,South Dakota,37,NC,North Carolina,204,385,11698
46,SD,South Dakota,32,NV,Nevada,195,361,10901
46,SD,South Dakota,17,IL,Illinois,194,319,12720
46,SD,South Dakota,51,VA,Virginia,181,420,11873
46,SD,South Dakota,26,MI,Michigan,180,338,8181
46,SD,South Dakota,41,OR,Oregon,177,294,9095
46,SD,South Dakota,39,OH,Ohio,176,326,12240
46,SD,South Dakota,47,TN,Tennessee,168,325,10922
46,SD,South Dakota,36,NY,New York,161,250,6907
46,SD,South Dakota,40,OK,Oklahoma,154,325,8136
46,SD,South Dakota,13,GA,Georgia,153,313,8028
46,SD,South Dakota,42,PA,Pennsylvania,151,304,10700
46,SD,South Dakota,35,NM,New Mexico,150,281,8928
46,SD,South Dakota,49,UT,Utah,141,290,12092
46,SD,South Dakota,57,FR,Foreign,140,256,6015
46,SD,South Dakota,16,ID,Idaho,132,263,7843
46,SD,South Dakota,1,AL,Alabama,117,243,5518
46,SD,South Dakota,18,IN,Indiana,115,231,5564
46,SD,South Dakota,45,SC,South Carolina,98,222,7113
46,SD,South Dakota,24,MD,Maryland,89,143,5560
46,SD,South Dakota,5,AR,Arkansas,86,181,5224
46,SD,South Dakota,2,AK,Alaska,84,171,4630
46,SD,South Dakota,21,KY,Kentucky,78,149,3380
46,SD,South Dakota,22,LA,Louisiana,57,110,2974
46,SD,South Dakota,34,NJ,New Jersey,53,84,2658
46,SD,South Dakota,28,MS,Mississippi,53,119,3657
46,SD,South Dakota,25,MA,Massachusetts,52,76,3969
46,SD,South Dakota,15,HI,Hawaii,40,73,2346
46,SD,South Dakota,23,ME,Maine,38,78,2171
46,SD,South Dakota,9,CT,Connecticut,31,53,4018
46,SD,South Dakota,33,NH,New Hampshire,30,57,3395
46,SD,South Dakota,11,DC,District Of Columbia,26,36,1687
46,SD,South Dakota,54,WV,West Virginia,19,34,1885
46,SD,South Dakota,50,VT,Vermont,19,26,759
46,SD,South Dakota,10,DE,Delaware,15,20,816
46,SD,South Dakota,44,RI,Rhode Island,-1,-1,-1
47,TN,Tennessee,96,TN,TN Total Migration-US and Foreign,82191,157403,5150788
47,TN,Tennessee,97,TN,TN Total Migration-US,81601,156078,5118529
47,TN,Tennessee,98,TN,TN Total Migration-Foreign,590,1325,32259
47,TN,Tennessee,97,TN,TN Total Migration-Same State,105088,205612,5715713
47,TN,Tennessee,47,TN,TN Non-migrants,2351381,5060534,176746810
47,TN,Tennessee,12,FL,Florida,9040,17013,643862
47,TN,Tennessee,13,GA,Georgia,7552,14664,443882
47,TN,Tennessee,48,TX,Texas,5895,11734,396047
